tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000027__t0006,0.13955649856366642,0.13972551876437966,0.07732312748303871,0.6133313775062561,0.310396438816514,0.310447144876728
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000028__t0011,0.16716899705827598,0.1672216564587895,0.11648261094956114,0.7277231216430664,0.3761847310595777,0.37620052887973177
unseen_cousin,unseen_cousin__aractingi__push_cube_offline_data__ep000029__t0002,0.2005158634075554,0.19978559518630012,0.0976665690977555,0.8717743754386902,0.4381644799270694,0.4379453994606928
unseen_cousin,unseen_cousin__frk2__so100large__ep000000__t0043,0.07542398788402613,0.07544755081707455,0.05665223903462313,1.0913734436035156,0.47617224551700105,0.4761793143969156
unseen_cousin,unseen_cousin__frk2__so100large__ep000001__t0021,0.1099525618826314,0.11073386424337395,0.06710611314842163,1.2294368743896484,0.5448923522651753,0.545126742973398
unseen_cousin,unseen_cousin__frk2__so100large__ep000002__t0030,0.321900430505369,0.32418380178451167,0.07128798640639478,1.4803475141525269,0.7100955307345399,0.7107805421182827
unseen_cousin,unseen_cousin__frk2__so100large__ep000003__t0035,0.2097367355087003,0.21001344732634275,0.08092912241967576,1.032889485359192,0.5003555515221896,0.5004385650674823
unseen_cousin,unseen_cousin__frk2__so100large__ep000004__t0006,0.09895670940744693,0.09898039220026933,0.1175557843213082,1.0692200660705566,0.4926417745468492,0.4926488793846959
unseen_cousin,unseen_cousin__frk2__so100large__ep000005__t0022,0.1771790067735555,0.17835670330420106,0.0773409706462237,1.3201297521591187,0.6044078940895813,0.6047612030487749
unseen_cousin,unseen_cousin__frk2__so100large__ep000006__t0027,0.35716237227395975,0.35735817650160684,0.08690766482282053,1.029746651649475,0.5451196717888241,0.5451784130571182
unseen_cousin,unseen_cousin__frk2__so100large__ep000007__t0020,0.2425662886675966,0.24275306904887084,0.10210278508234705,1.134652853012085,0.5572618633298171,0.5573178974441994
unseen_cousin,unseen_cousin__frk2__so100large__ep000008__t0039,0.27149289398605836,0.272342635490607,0.07184438788278913,1.3666257858276367,0.6496514988917089,0.6499064213430735
unseen_cousin,unseen_cousin__frk2__so100large__ep000009__t0040,0.23853576594358386,0.24108206449196246,0.060762763840776834,1.371313214302063,0.6383148446561334,0.639078734220647
unseen_cousin,unseen_cousin__frk2__so100large__ep000010__t0013,0.1046741621176792,0.10640416855173818,0.0582566936707144,1.1887340545654297,0.52437287856269,0.5248918804929077
unseen_cousin,unseen_cousin__frk2__so100large__ep000011__t0035,0.02704745988459581,0.02704563206033961,0.03296712811736213,1.2835415601730347,0.5314210004698012,0.5314204521225243
unseen_cousin,unseen_cousin__frk2__so100large__ep000012__t0030,0.19907349026053994,0.19868311288769214,0.048307303500547016,1.4302257299423218,0.6463045301052548,0.6461874168934005
unseen_cousin,unseen_cousin__frk2__so100large__ep000013__t0028,0.21785651045790227,0.2172200514476199,0.05991253277033315,1.4219213724136353,0.6520992619339248,0.6519083242308401
unseen_cousin,unseen_cousin__frk2__so100large__ep000014__t0033,0.37486462255145847,0.3773334677193978,0.08012358061718505,1.4161053895950317,0.7029386167886058,0.7036792703389876
unseen_cousin,unseen_cousin__frk2__so100large__ep000015__t0016,0.08117911071752673,0.08116273151262088,0.0872945681098144,0.9839972853660583,0.44414101779462567,0.4441361040331539
unseen_cousin,unseen_cousin__frk2__so100large__ep000016__t0003,0.038186976726741186,0.03822183419494829,0.06748932228092852,1.2198454141616821,0.5196410553669738,0.5196515126074359
unseen_cousin,unseen_cousin__frk2__so100large__ep000017__t0035,0.09944121596859931,0.09850374071801205,0.03852993940028249,1.336910605430603,0.5761555887829058,0.5758743462077296
unseen_cousin,unseen_cousin__frk2__so100large__ep000018__t0000,0.05613604629650031,0.05636449846282299,0.046543651581824164,1.19796621799469,0.5099903965613733,0.5100589322112701
unseen_cousin,unseen_cousin__frk2__so100large__ep000019__t0005,0.08627728531852316,0.08628452684117471,0.07432686691236301,0.9318139553070068,0.4209068277920686,0.4209090002488641
unseen_cousin,unseen_cousin__frk2__so100large__ep000020__t0025,0.08358804384851172,0.08329430788751846,0.024511888737020482,1.3734664916992188,0.5818165764553471,0.5817284556670491
unseen_cousin,unseen_cousin__frk2__so100large__ep000021__t0042,0.0036753014109156407,0.0036798075599973057,0.01507674959618277,1.3650588989257812,0.5516491748724421,0.5516505267171666
unseen_cousin,unseen_cousin__frk2__so100large__ep000022__t0040,0.008837029975205288,0.008839411992500712,0.0115803667896337,1.3671859502792358,0.552999599141146,0.5530003137463346
unseen_cousin,unseen_cousin__frk2__so100large__ep000023__t0000,0.12379253398453317,0.12534915926234658,0.05222298390729474,1.2930163145065308,0.5700111811701607,0.5704781687535047
unseen_cousin,unseen_cousin__frk2__so100large__ep000024__t0039,0.0024801335985410178,0.002480466205399545,0.001915967425288545,1.3822609186172485,0.5542231977540483,0.5542232975361059
unseen_cousin,unseen_cousin__frk2__so100large__ep000025__t0031,0.26661195227495615,0.2672290982991017,0.053796485763707436,1.2296134233474731,0.5879679007505884,0.588153044557832
unseen_cousin,unseen_cousin__frk2__so100large__ep000026__t0021,0.13680935587825688,0.13819369358441835,0.08020379673653066,1.4000592231750488,0.6251276350544558,0.6255429363663043
unseen_cousin,unseen_cousin__frk2__so100large__ep000027__t0015,0.1200476453991651,0.1210031514377582,0.07717269151667139,1.0750941038131714,0.48920374260001953,0.4894903944115975
unseen_cousin,unseen_cousin__frk2__so100large__ep000028__t0020,0.24637273676697796,0.24737832851587183,0.11972409205178536,1.4309115409851074,0.682193665039672,0.6824953425643402
unseen_cousin,unseen_cousin__frk2__so100large__ep000029__t0004,0.11490831634722529,0.11553296352724862,0.07273608732509962,0.9114534258842468,0.42087469145539624,0.4210620856094032
unseen_cousin,unseen_cousin__frk2__so100large__ep000030__t0012,0.1112203827807943,0.11099236841702043,0.06031065062756513,1.0363478660583496,0.4659984564458477,0.46593005213671557
unseen_cousin,unseen_cousin__frk2__so100large__ep000031__t0036,0.10553045387269952,0.10535285365988678,0.04383165611243445,1.445816159248352,0.623135096694881,0.6230818166310372
unseen_cousin,unseen_cousin__frk2__so100large__ep000032__t0014,0.10447325392230586,0.10347532735254528,0.08089984229215708,0.9987373948097229,0.4551068867882281,0.45480750881729987
unseen_cousin,unseen_cousin__frk2__so100large__ep000033__t0015,0.2260177281018086,0.2272388814245292,0.05834381455377857,1.1729857921600342,0.5545027796606898,0.554869125657506
unseen_cousin,unseen_cousin__frk2__so100large__ep000034__t0009,0.039158955943851555,0.03921210002409736,0.058183006889793054,1.5931506156921387,0.6664628351269489,0.6664787783510226
unseen_cousin,unseen_cousin__frk2__so100large__ep000035__t0034,0.11971699810152163,0.12044235835286232,0.043415119123944246,0.9487220644950867,0.42842846096567444,0.4286460690410766
unseen_cousin,unseen_cousin__frk2__so100large__ep000036__t0028,0.26046132351474577,0.26122529026613395,0.10995423929010739,1.1926658153533936,0.5881909949828135,0.5884201850082299
unseen_cousin,unseen_cousin__frk2__so100large__ep000037__t0005,0.13766475410536416,0.13770366931135702,0.05323598750047254,1.5923848152160645,0.6942241485681768,0.6942358231299748
unseen_cousin,unseen_cousin__frk2__so100large__ep000038__t0005,0.09631069083425195,0.09637584516792108,0.05029739038135428,1.1200093030929565,0.4919861456018645,0.49200569190196525
unseen_cousin,unseen_cousin__frk2__so100large__ep000039__t0020,0.01603402186212001,0.015977867583028993,0.05769508464201045,1.4810255765914917,0.6145289625878358,0.6145121163041085
unseen_cousin,unseen_cousin__frk2__so100large__ep000040__t0032,0.12246329390214059,0.12280989223384942,0.06059484438354967,1.6173313856124878,0.7018499957307023,0.7019539752302149
unseen_cousin,unseen_cousin__frk2__so100large__ep000041__t0031,0.18081523833961674,0.18152840090393507,0.0644636843308688,1.290890097618103,0.5899397158483869,0.5901536646176824
unseen_cousin,unseen_cousin__frk2__so100large__ep000042__t0006,0.16996898330894844,0.17028422307215862,0.08603549877731598,1.2562628984451294,0.579306504003931,0.5794010759328941
unseen_cousin,unseen_cousin__frk2__so100large__ep000043__t0019,0.06528775418142688,0.06467702653233065,0.07589174980284508,1.0635970830917358,0.4677926844319759,0.4676094661372471
unseen_cousin,unseen_cousin__frk2__so100large__ep000044__t0035,0.08600287551974119,0.08549563465951981,0.03361416820409535,1.4792526960372925,0.627586191532068,0.6274340192740016
