sample_id,band,dataset,uploader,pitch_med,motion_deg,input_sharpness,n_gen_frames,gen_f0,gen_flast,gen_ratio,gen_mean,gt_f0,gt_flast,gt_ratio,gt_mean,gen_mae,gt_floor_mae,mae_above_floor
vp_00044,top_down,roboticshack/left-arm-grasp-lego-brick,roboticshack,11.523048317621186,279.58984375,251.66428245438468,16,443.6606748610362,177.6627380057797,0.4004473420165691,207.269816840156,251.66428245438468,257.5303388645489,1.0233090542365868,234.79593639973467,1.8618165254592896,1.7308201789855957,0.13099634647369385
vp_00045,top_down,roboticshack/left-arm-grasp-lego-brick,roboticshack,11.523048317621186,310.185546875,271.6086346766049,16,441.1964781745895,165.8805536805093,0.3759788708342576,192.64235343369188,271.6086346766049,225.141363920837,0.8289182860039638,242.32717608030373,1.634760856628418,1.411543846130371,0.22321701049804688
vp_00046,top_down,roboticshack/left-arm-grasp-lego-brick,roboticshack,11.523048317621186,325.46875,244.6408619594574,16,448.46615093644715,199.9125236839056,0.4457694817457689,214.03919874155662,244.6408619594574,248.495804100026,1.015757556234378,241.01221332550642,1.6726269721984863,1.6242823600769043,0.04834461212158203
vp_00047,top_down,roboticshack/left-arm-grasp-lego-brick,roboticshack,11.523048317621186,376.044921875,259.318331891844,16,443.3553947256505,167.09493712425234,0.37688711835180044,188.1323945987248,259.318331891844,236.65508645222982,0.9126045379237626,245.52639647867747,1.6362124681472778,1.594522476196289,0.04168999195098877
vp_00048,top_down,Ityl/so100_recording2,Ityl,11.530535598372085,364.9384460449219,53.06584145439995,16,160.73207741197197,106.0823121546209,0.6599946560888503,121.69470206248573,53.06584145439995,37.516562979369695,0.7069814017912277,42.23147793937656,1.1378446817398071,1.3069695234298706,-0.16912484169006348
vp_00049,top_down,Ityl/so100_recording2,Ityl,11.530535598372085,411.74586391448975,41.16096028763455,16,147.51335036993024,118.3793435361609,0.8024991855888955,139.92985034435986,41.160960287634545,48.49121451106601,1.1780875414720466,40.888557996882334,1.312126636505127,1.292449951171875,0.019676685333251953
vp_00050,top_down,Ityl/so100_recording2,Ityl,11.530535598372085,256.54931640625,40.46520839562947,16,134.26601319536567,124.92337288796901,0.9304169380918987,128.4585135048535,40.46520839562947,54.904607881503644,1.3568349220728815,41.50743694386085,1.3082022666931152,1.3282688856124878,-0.02006661891937256
vp_00051,top_down,Ityl/so100_recording2,Ityl,11.530535598372085,508.6776847839356,38.24394347631669,16,126.59037750657649,111.01478853806854,0.8769607194782578,125.10160268368665,38.24394347631669,35.528962280231056,0.9290088586524572,40.14321134547724,1.197844386100769,1.2014776468276978,-0.003633260726928711
vp_00052,top_down,Odog16/so100_cube_stacking_v1,Odog16,14.280536559308068,301.81280517578125,2056.205911441379,16,1612.5893489566074,528.670639760755,0.3278395954323353,722.755234362015,2056.205911441379,2013.0557224049453,0.9790146556834062,1942.8273218593179,0.9690454006195068,0.7245829105377197,0.2444624900817871
vp_00053,top_down,Odog16/so100_cube_stacking_v1,Odog16,14.280536559308068,330.1251525878906,880.184405788167,16,998.8648122912273,373.29674616917976,0.37372098964275885,444.05889868286437,880.184405788167,821.9600073430379,0.9338497727712801,770.0480679591974,1.018112301826477,1.0678530931472778,-0.04974079132080078
