tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat,crf
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000006__t0005,0.2279223650331433,0.2283775315724001,0.0701633009495313,1.4668868780136108,0.6761804510002468,0.6763170009620239,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000007__t0038,0.1149188265587545,0.1149615079572351,0.0903794224514393,1.4506826400756836,0.6418625307333317,0.6418753351528759,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000008__t0024,0.1533209989638871,0.1528482066872261,0.0985868979414149,0.8808109164237976,0.4278967356411096,0.4277548979581114,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000009__t0020,0.1482301952107217,0.1472503428396742,0.1177876686314994,0.9795377850532532,0.4716204731739677,0.4713265174626534,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000010__t0036,0.2017202343861189,0.2013263938534166,0.1461344009551877,1.3749116659164429,0.6543210569689691,0.6542029048091584,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000011__t0015,0.0895133638173064,0.0901196074365984,0.074522438007994,0.769923210144043,0.3571800246052073,0.3573618976909949,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000012__t0018,0.1093718604327987,0.1078907559642092,0.1215337621636953,0.5708513855934143,0.297612241016314,0.2971679096757371,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000013__t0011,0.1727927374231863,0.1739038118094452,0.0926585633109493,1.1341968774795532,0.533314141212062,0.5336474635279397,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000014__t0012,0.2347594238443108,0.2361881100644151,0.1193373258548194,1.140904664993286,0.5625908909070536,0.5630194967730848,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000015__t0011,0.1486653453707454,0.149090491594046,0.1352259019452399,1.0488225221633911,0.5046963830601521,0.5048239269271423,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000016__t0002,0.1452436557504539,0.1463123109902994,0.1327483919910553,1.32020103931427,0.6114780300481608,0.6117986266201145,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000017__t0039,0.1147433316837476,0.1142830799653031,0.1058686517134813,1.2999786138534546,0.5861750405605506,0.5860369650450172,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000018__t0042,0.1665931574916292,0.1675342275921612,0.1135509090678433,1.4555482864379885,0.6662625345430372,0.6665448555731968,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000019__t0016,0.1617093119968522,0.1620399965433721,0.1645086240403321,0.8792304992675781,0.4495575805181865,0.4496567858821425,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000020__t0060,0.1888392811499118,0.1890154714124744,0.1580493331373252,1.5645489692687988,0.7298861719936907,0.7299390290724594,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000021__t0004,0.1850775885922805,0.1849972791735846,0.0894780743178738,1.0164744853973389,0.4889564930319818,0.4889324002063731,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000022__t0005,0.1677836959210369,0.1682174428873972,0.1166743051427239,1.2317845821380615,0.5780512331743529,0.578181357264261,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000023__t0016,0.1240616075702213,0.1249088064344926,0.0888540423008311,0.8055477142333984,0.3860937806546751,0.3863479403139565,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000024__t0019,0.0765254896970714,0.0765375559504326,0.1523550965883648,0.6361741423606873,0.3231338328299058,0.3231374527059142,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000025__t0004,0.1577891877210641,0.1586736578250314,0.1080199897216646,1.1262742280960083,0.530252444471222,0.5305177855024121,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000026__t0053,0.1527965974942737,0.1528996455004757,0.1202467135650456,1.2937220335006714,0.5994018067180644,0.599432721119925,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000027__t0010,0.1296016894944971,0.1299264761328844,0.0752289561468771,1.514823079109192,0.6673784253360892,0.6674758613276053,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000028__t0057,0.1556200339772609,0.1559864417957709,0.1420262423683409,1.337055802345276,0.6241162038417909,0.6242261261873439,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000029__t0050,0.1422667871718207,0.14235171436416,0.1255680847110175,1.3879252672195437,0.6355205684526689,0.6355460466103707,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000030__t0045,0.0921213995206443,0.0923511396511566,0.0986242988766994,1.442529320716858,0.6342354378059463,0.6343043598451,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000031__t0033,0.1793920323484171,0.1795267447629508,0.1453571102757784,0.7000550627708435,0.377446767895596,0.3774871816199562,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000032__t0017,0.1541051968361151,0.1524204946666779,0.1254444581964037,0.8814480304718018,0.4364441086984764,0.4359386980476452,0
